"UniversityName","Apps","Top10perc","Top25perc","F.Undergrad","P.Undergrad","Outstate","Room.Board","Books","Personal","PhD","Terminal","S.F.Ratio","perc.alumni","Expend","Grad.Rate","public","private","selective","more_selective","non_selective","total_enrollment","col_white","mkt_white","dif_white","col_hispa","mkt_hispa","dif_hispa","col_black","mkt_black","dif_black","col_asian","mkt_asian","dif_asian","col_amind","mkt_amind","dif_amind","col_pacis","mkt_pacis","dif_pacis","col_twora","mkt_twora","dif_twora","Longitude location of institution","Latitude location of institution","Bachelor's degrees awarded","Master's degrees awarded","Doctor's degrese - research/scholarship awarded","SAT Math 75th percentile score","ACT Composite 75th percentile score","Tuition and fees, 2013-14","Total price for in-state students living on campus 2013-14","Total price for out-of-state students living on campus 2013-14","Graduation rate - Bachelor degree within 4 years, total","Graduation rate - Bachelor degree within 6 years, total","Percent of freshmen receiving any financial aid","Percent of freshmen receiving Pell grants","Endowment assets (year end) per FTE enrollment (FASB)","AcceptanceRate"
"Florida Southern College",1381,20,44,1506,970,8025,4865,400,650,65,74,17.4,10,6339,68,0,1,0,1,0,2371.55555555556,73.5662433333333,52.4858511111111,21.0803933333333,9.18356633333333,18.6902144444444,-9.50664944444445,5.84253244444444,13.8358366666667,-7.99330333333333,1.90270844444444,4.63447088888889,-2.73176266666667,0.541410533333333,0.920568611111111,-0.379158144444444,0.0887202,0.205424322222222,-0.1191698375,2.40418715,3.21255622222222,-0.9111095875,-81.945791,28.031507,459,87,0,590,27,28580,40700,40700,47,58,99,33,32743,0.753077480086894
"Fordham University",4200,30,55,4740,1646,14235,6965,600,1735,86,97,14.4,14,10864,80,0,1,0,1,0,8486.88888888889,59.3241466666667,52.4858511111111,6.83829652222222,14.0513188888889,18.6902144444444,-4.63889355555556,4.58537788888889,13.8358366666667,-9.25045855555556,8.88787033333333,4.63447088888889,4.25339944444444,0.158885533333333,0.920568611111111,-0.761683111111111,0.073165175,0.205424322222222,-0.13472485,2.810336,3.21255622222222,-0.5049604375,-73.889578,40.861183,1924,2256,131,680,30,43902,63438,63438,76,81,92,20,39837,0.684285714285714
"Franciscan University of Steubenville",553,22,49,1301,242,9650,4400,600,1000,57,69,14.9,8,6336,83,0,1,0,1,0,2048.77777777778,81.5903622222222,52.4858511111111,29.1045144444444,9.25909522222222,18.6902144444444,-9.431119,0.504684422222222,13.8358366666667,-13.3311522222222,1.60554844444444,4.63447088888889,-3.02892255555556,0.206163933333333,0.920568611111111,-0.714404711111111,0.07333805,0.205424322222222,-0.134551975,1.70651572222222,3.21255622222222,-1.50604077777778,-80.623094,40.376086,487,192,0,620,28,23160,34490,34490,61,71,97,25,17992,0.817359855334539
"Franklin College",804,29,72,840,68,10390,4040,525,1345,54,78,12.5,37,11751,60,0,1,1,0,0,1039.33333333333,85.3785788888889,75.9866177777778,9.39196255555555,1.53923537777778,4.84301888888889,-3.30378377777778,4.39984122222222,12.23756,-7.83771777777778,0.583780022222222,2.48797377777778,-1.90419366666667,0.256684044444444,0.201276488888889,0.0554075888888889,0,0.0450502,-0.045120125,2.79683894444444,2.436869,0.359969788888889,-86.047182,39.478298,213,0,0,560,24,27695,40035,40035,53,57,100,42,77521,0.786069651741294
"Freed-Hardeman University",895,20,54,1174,50,5500,3340,600,1600,68,76,16.1,13,6078,62,0,1,0,1,0,1351,86.5227466666667,52.4858511111111,34.0368966666667,1.34015232222222,18.6902144444444,-17.3500611111111,4.91063366666667,13.8358366666667,-8.925202,0.641953677777778,4.63447088888889,-3.99251722222222,0.442491066666667,0.920568611111111,-0.478077555555556,0.01895375,0.205424322222222,-0.188936275,1.2887200375,3.21255622222222,-2.026576375,-88.639418,35.440073,300,97,0,570,27,20468,32908,32908,38,52,100,31,24638,0.612290502793296
"Furman University",2161,56,82,2371,175,13440,4048,600,1250,92,95,13.5,28,12940,82,0,1,0,1,0,2755,80.37755,52.725975,27.65158,3.236215,18.541205,-15.30498875,5.52118975,13.816485,-8.29529475,1.961704125,4.587158375,-2.62545425,0.1271091,0.92371695,-0.7966078875,0.0154791,0.2050412875,-0.192325414285714,2.10013488571429,3.14495125,-1.152576,-82.441473,34.920785,605,43,0,670,30,43164,57276,57276,80,84,86,14,198459,0.90282276723739
"Gannon University",2464,24,57,2693,691,10970,4280,500,1380,47,51,13.3,18,7711,65,0,1,1,0,0,2648.66666666667,79.0467311111111,73.9023522222222,5.14437755555556,2.49439033333333,3.58255177777778,-1.08816167777778,5.52191511111111,15.7411266666667,-10.2192131111111,1.54431866666667,2.90873211111111,-1.36441364444444,0.313826644444444,0.2794173,0.0344093444444444,0.144149875,0.0342317555555556,0.1112511875,1.397921025,2.43752422222222,-1.1333401125,-80.086258,42.126111,506,387,8,590,26,27546,41820,41820,48,64,100,36,12180,0.774350649350649
"Geneva College",668,19,39,1306,258,9476,4820,500,1100,67,67,20.1,26,6786,74,0,1,0,0,1,1541.55555555556,83.7907222222222,79.2336033333333,4.55711998888889,0.986574733333333,3.27844244444444,-2.29186788888889,10.4795363333333,12.03496,-1.55542411111111,0.785162611111111,1.93212366666667,-1.14696114444444,0.134260744444444,0.172852088888889,-0.0385913444444444,0.0268124375,0.0428885666666667,-0.0140380875,2.18476733333333,2.5029,-0.318132733333333,-80.352545,40.773474,395,113,0,600,26,25220,36520,36520,59,67,100,34,17873,0.79940119760479
"George Washington University",7875,38,71,5471,1470,17450,6328,700,950,92,93,7.6,15,14745,72,0,1,0,1,0,10569,56.5154655555556,52.4858511111111,4.02961494444444,7.92079966666667,18.6902144444444,-10.7694136666667,6.68206055555556,13.8358366666667,-7.15377511111111,9.96767055555556,4.63447088888889,5.33319988888889,0.239115888888889,0.920568611111111,-0.681452766666667,0.1045437875,0.205424322222222,-0.1033462375,2.8812904375,3.21255622222222,-0.4340059625,-77.047871,38.89865,2454,4210,228,700,31,47343,61446,61446,76,81,68,12,63277,0.642793650793651
"Georgetown College",727,30,55,1063,48,8100,3950,550,550,73,76,13.3,28,7508,55,0,1,1,0,0,1098,82.3021233333333,79.6238577777778,2.67826797777778,1.95591362222222,3.48395522222222,-1.52804181111111,8.65974377777778,11.5655722222222,-2.90582711111111,0.629851111111111,1.51497777777778,-0.885126722222222,0.192735677777778,0.198354877777778,-0.00561918888888889,0.0126774875,0.0597645777777778,-0.0448278,2.4869450125,2.33677744444444,0.0713429375,-84.554583,38.207934,247,308,0,560,26,32310,44110,44110,49,57,98,37,30992,0.953232462173315
"Georgetown University",11115,71,93,5881,406,18300,7131,670,1700,91,92,7.2,27,19635,95,0,1,0,1,0,7182.22222222222,60.1329677777778,52.4858511111111,7.64711944444444,7.91389,18.6902144444444,-10.7763245555556,6.30451744444444,13.8358366666667,-7.53131866666667,9.42237555555556,4.63447088888889,4.78790477777778,0.0755164888888889,0.920568611111111,-0.845052166666667,0.0730324,0.205424322222222,-0.1348576125,3.945512375,3.21255622222222,0.63021575,-77.073463,38.908809,1836,2965,131,750,33,44805,62179,62179,88,92,53,14,83669,0.259199280251912
"Gettysburg College",3596,42,78,1944,46,19964,4328,500,500,94,95,12.1,32,14720,83,0,1,0,1,0,2475.33333333333,79.8374222222222,52.4858511111111,27.35157,4.84044866666667,18.6902144444444,-13.8497644444444,3.44273911111111,13.8358366666667,-10.393097,1.84608033333333,4.63447088888889,-2.78839044444444,0.0638670666666667,0.920568611111111,-0.856701566666667,0,0.205424322222222,-0.2078900375,2.060548575,3.21255622222222,-1.2547479375,-77.234982,39.836091,639,0,0,680,29,45870,58320,58320,80,84,74,14,94361,0.685761957730812
"Gonzaga University",1886,31,67,2523,296,13000,4450,600,2400,78,90,14.7,32,9553,69,0,1,0,1,0,4863.77777777778,73.8357744444444,52.4858511111111,21.3499222222222,8.25226222222222,18.6902144444444,-10.4379536666667,1.192954,13.8358366666667,-12.6428822222222,4.50262144444444,4.63447088888889,-0.131849511111111,0.654933488888889,0.920568611111111,-0.265635144444444,0.44195585,0.205424322222222,0.234065825,5.090890125,3.21255622222222,1.7755933375,-117.403062,47.668144,1255,806,18,650,29,35062,48530,48530,71,82,99,15,22282,0.808059384941676
"Gordon College",674,25,54,1151,39,12200,4070,400,1200,73,82,14.2,32,9226,66,0,1,0,1,0,1598.11111111111,76.2968311111111,52.4858511111111,23.8109811111111,6.33263455555556,18.6902144444444,-12.3575811111111,3.58181088888889,13.8358366666667,-10.2540258888889,3.29223711111111,4.63447088888889,-1.34223371111111,0.143952455555556,0.920568611111111,-0.776616188888889,0.2934708375,0.205424322222222,0.085580775,3.255978375,3.21255622222222,-0.059318175,-70.819133,42.588173,325,58,0,639,29,33230,44860,44860,58,71,99,25,20675,0.838278931750742
"Goshen College",440,26,51,910,166,9420,3730,600,1230,51,56,9.9,46,10270,72,0,1,1,0,0,831.111111111111,71.4067311111111,70.9884333333333,0.418296733333333,12.6590894444444,8.805319,3.85376965555556,3.701948,11.3956077777778,-7.69366044444444,1.45137528888889,2.42108577777778,-0.969710533333333,0.103494344444444,0.337910877777778,-0.234416533333333,0.0146198875,0.0470613444444444,-0.034527625,2.23667775,2.92854455555556,-0.787883475,-85.826766,41.564254,267,36,0,630,30,28500,40760,40760,54,70,100,32,112373,0.9
"Greensboro College",608,10,31,649,314,8330,3770,550,1300,64,80,13,31,7949,39,0,1,0,0,1,909.333333333333,54.9900822222222,55.7052433333333,-0.715161055555556,2.69994422222222,9.34053811111111,-6.64059388888889,27.54687,24.4265388888889,3.12032955555556,0.804552422222222,2.86658111111111,-2.06202877777778,0.423032488888889,1.12833007777778,-0.705297711111111,0.0684493,0.0863808555555556,-0.021740825,2.86965422222222,2.60970222222222,0.259952066666667,-79.800232,36.071082,209,19,0,520,21,26306,39376,39376,15,31,100,46,19158,0.8125
"Greenville College",510,20,46,771,53,10310,4530,400,800,57,61,14.3,16,8222,60,0,1,1,0,0,1156.75,73.60531875,73.48517375,0.120142275,3.966162,3.716030375,0.2501314375,9.180468625,16.28676125,-7.10629175,0.908375925,3.101221875,-2.192845875,0.3388773375,0.1746112375,0.1642661125,0.0535861857142857,0.056052975,0.000667814285714286,1.33280041428571,2.25536925,-1.03306381428571,-89.409178,38.894751,285,106,0,595,25,23612,34641,34641,41,50,98,38,10621,0.758823529411765
"Grinnell College",2039,56,91,1333,30,15688,4618,400,400,88,92,9.5,54,18979,83,0,1,0,1,0,1643.77777777778,56.7702355555556,52.4858511111111,4.28438781111111,7.60994211111111,18.6902144444444,-11.0802725555556,5.72979688888889,13.8358366666667,-8.10603922222222,7.18593088888889,4.63447088888889,2.55145988888889,0.272284055555556,0.920568611111111,-0.648284655555556,0,0.205424322222222,-0.2078900375,4.427270875,3.21255622222222,1.1119745,-92.721246,41.747048,334,0,0,770,32,43656,56354,56354,81,86,90,22,950232,0.681216282491417
"Guilford College",1202,18,44,1410,299,13404,5160,450,1050,78,86,15.6,30,9114,65,0,1,1,0,0,2165.88888888889,61.3933466666667,56.1532444444444,5.240104,5.605527,9.24651955555555,-3.64099233333333,24.9144844444444,24.1454111111111,0.769074566666667,1.96700588888889,2.87982633333333,-0.912820588888889,0.500963166666667,1.10517232222222,-0.604209055555556,0.074134325,0.088024,-0.017918525,3.43650625,2.60143088888889,0.748237025,-79.888848,36.092563,526,0,0,580,26,32470,45395,45395,49,57,99,38,34506,0.876871880199667
"Gustavus Adolphus College",1709,36,72,2281,50,14125,3600,400,700,79,89,12.5,58,9907,80,0,1,0,1,0,2407.66666666667,83.3692577777778,52.4858511111111,30.8834088888889,3.29104655555556,18.6902144444444,-15.3991688888889,2.53114944444444,13.8358366666667,-11.3046855555556,4.57910433333333,4.63447088888889,-0.0553664111111111,0.201810566666667,0.920568611111111,-0.718758033333333,0.044046725,0.205424322222222,-0.1638433125,2.53184705,3.21255622222222,-0.783449275,-93.971928,44.324968,623,0,0,660,30,39120,50110,50110,81,82,99,24,48686,0.810415447630193
"Hamilton College",3140,40,82,1646,24,19700,5050,300,800,91,96,9.6,60,17761,91,0,1,0,1,0,1868.44444444444,64.5351277777778,52.4858511111111,12.0492788888889,6.96490788888889,18.6902144444444,-11.7253055555556,4.07419277777778,13.8358366666667,-9.76164311111111,7.21443644444444,4.63447088888889,2.57996533333333,0.221946033333333,0.920568611111111,-0.698622611111111,0,0.205424322222222,-0.2078900375,2.74770175,3.21255622222222,-0.567594925,-75.408853,43.047809,491,0,0,740,33,46080,59590,59590,90,93,58,18,417158,0.567834394904459
"Hamline University",1006,34,73,1362,102,13252,4194,450,550,89,93,13,33,10296,65,0,1,1,0,0,2046,70.45091,74.53146,-4.08055055555556,6.00395277777778,5.92887144444444,0.0750811555555556,6.75410877777778,7.385349,-0.6312403,5.937898,6.416418,-0.478520111111111,0.485346711111111,0.753409288888889,-0.268062566666667,0.0721553125,0.0568385555555556,0.0153318,4.951261375,3.06390577777778,1.75936225,-93.163983,44.965696,420,490,16,600,27,35108,46398,46398,60,66,100,41,19020,0.820079522862823
"Hampton University",7178,25,63,4623,740,7161,3518,600,2000,60,64,14,9,6791,70,0,1,1,0,0,3867.66666666667,2.55863811111111,50.6718,-48.1131611111111,1.09290886666667,6.79431111111111,-5.70140211111111,94.0989922222222,34.1436755555556,59.9553188888889,0.615857966666667,2.74350666666667,-2.12764844444444,0.2242648,0.399302944444444,-0.175038122222222,0.0168675875,0.135345755555556,-0.1132125625,0.071155975,3.29209766666667,-3.341552875,-76.337647,37.022084,668,194,7,540,23,20724,33854,33854,50,68,90,40,54657,0.523126219002508
"Hanover College",1006,33,65,1024,15,8200,3485,500,1200,84,84,10.6,26,9248,64,0,1,1,0,0,1078.66666666667,82.2434377777778,77.1283,5.11513752222222,2.35725755555556,4.34846944444444,-1.99121155555556,4.28337666666667,12.23547,-7.95209344444444,1.0924614,2.01567366666667,-0.923212044444444,0.469638944444444,0.197314888888889,0.272324077777778,0.0690989375,0.0498925666666667,0.0208286,2.01640475,2.44203277777778,-0.5136544125,-85.461086,38.712488,221,0,0,600,28,31760,44150,44150,68,72,100,36,120946,0.832007952286282
"Hardin-Simmons University",467,16,40,1365,334,6300,2980,700,2140,75,79,13.7,10,7054,38,0,1,1,0,0,1723.11111111111,70.33881,55.7509477777778,14.5878635555556,14.3199758888889,26.9367144444444,-12.6167358888889,6.58416844444444,6.65671655555556,-0.0725482111111111,0.905795888888889,1.00761871111111,-0.101822833333333,0.528480444444444,0.633343322222222,-0.104862877777778,0.144494325,0.0837589555555556,0.0580058875,2.76988433333333,2.35476877777778,0.415115644444444,-99.733815,32.476786,335,114,1,560,25,23460,33626,33626,34,51,98,34,66871,0.907922912205567
"Harding University",1721,35,75,3128,213,5504,3528,700,910,71,77,17.7,37,6466,73,0,1,0,1,0,4289.11111111111,83.0902277777778,52.4858511111111,30.60438,2.93016411111111,18.6902144444444,-15.7600488888889,4.11383211111111,13.8358366666667,-9.72200355555556,0.666516055555556,4.63447088888889,-3.967955,0.615837,0.920568611111111,-0.304731655555556,0.0380335125,0.205424322222222,-0.1698564875,1.82852544444444,3.21255622222222,-1.38403085555556,-91.729008,35.249605,841,339,5,620,28,16170,26634,26634,40,62,98,28,18798,0.620569436374201
"Hartwick College",2083,22,49,1464,67,17480,4780,500,700,75,87,12.3,32,11625,73,0,1,0,1,0,1463.44444444444,65.5697388888889,52.4858511111111,13.0838883333333,6.29723255555556,18.6902144444444,-12.39298,6.72568955555556,13.8358366666667,-7.11014644444444,2.006571,4.63447088888889,-2.62789977777778,0.682259933333333,0.920568611111111,-0.238308677777778,0.044547825,0.205424322222222,-0.1633422375,0,3.21255622222222,-3.315296375,-75.073609,42.454023,308,0,0,610,27,38930,50815,50815,54,57,100,36,40691,0.828132501200192
"Harvard University",13865,90,100,6862,320,18485,6410,500,1920,97,97,9.9,52,37219,100,0,1,0,1,0,7301.55555555556,44.5722122222222,52.4858511111111,-7.91363633333333,9.49682388888889,18.6902144444444,-9.19338988888889,6.84883855555556,13.8358366666667,-6.98699744444444,17.6051355555556,4.63447088888889,12.9706622222222,0.320439577777778,0.920568611111111,-0.600129088888889,0.0596356875,0.205424322222222,-0.148254325,5.02521518888889,3.21255622222222,1.81265888888889,-71.118177,42.374429,1803,4041,686,800,35,42292,59950,59950,87,97,75,15,1392761,0.156148575549946
"Harvey Mudd College",1377,95,100,654,5,17230,6690,700,900,100,100,8.2,46,21569,100,0,1,0,1,0,797.333333333333,47.6182122222222,52.4858511111111,-4.86763577777778,10.299256,18.6902144444444,-8.39095744444444,1.76728617777778,13.8358366666667,-12.0685511111111,20.1837522222222,4.63447088888889,15.5492822222222,0.505493611111111,0.920568611111111,-0.415075033333333,0.134949425,0.205424322222222,-0.0729406125,5.912076625,3.21255622222222,2.5967807,-117.710594,34.106137,189,0,0,800,35,46509,63860,63860,86,91,75,16,306579,0.415395787944808
"Hastings College",817,22,52,935,37,9376,3272,500,1902,57,63,13,17,7335,52,0,1,1,0,0,1098.11111111111,84.5019455555556,78.4445444444444,6.0574002,5.91828311111111,9.83840755555556,-3.92012488888889,3.39384233333333,3.94317233333333,-0.549330166666667,1.21719021111111,2.58838344444444,-1.37119341111111,0.558090511111111,0.697396322222222,-0.139305822222222,0.4330247625,0.0666209888888889,0.3769142625,2.28784596666667,2.24427588888889,0.0435701222222222,-98.373641,40.590448,224,18,0,530,26,25520,37152,37152,43,58,100,32,66487,0.866585067319461
"Hendrix College",823,52,87,954,6,8800,3195,500,1200,82,99,13.1,26,8588,63,0,1,0,1,0,1364.88888888889,74.9036344444444,52.4858511111111,22.4177866666667,4.775454,18.6902144444444,-13.9147611111111,4.49220188888889,13.8358366666667,-9.34363433333333,4.28908788888889,4.63447088888889,-0.345382888888889,0.9085162,0.920568611111111,-0.0120524,0.027663375,0.205424322222222,-0.1802266875,2.3888268375,3.21255622222222,-0.9264696625,-92.442021,35.09972,314,14,0,650,32,37816,52536,52536,63,70,100,20,118930,0.876063183475091
"Hiram College",922,37,66,1000,275,14067,4560,400,1000,75,95,10.6,34,12165,79,0,1,0,0,1,1194.66666666667,69.5947755555556,76.3395577777778,-6.74478036666667,3.272524,3.65788033333333,-0.3853564,13.750089,14.0872866666667,-0.337197322222222,1.15616188888889,2.09853833333333,-0.942376411111111,0.225922877777778,0.198392022222222,0.0275308444444444,0.238066125,0.0429021666666667,0.195968375,2.266652625,2.67512366666667,-0.514965275,-81.141552,41.310998,261,3,0,580,25,30290,43145,43145,57,65,100,45,49493,0.790672451193059
"Hofstra University",7428,25,63,6534,1350,11600,5920,1000,1000,81,90,13.9,10,10093,60,0,1,0,1,0,7005.33333333333,59.9091266666667,52.4858511111111,7.42327744444444,11.8892358888889,18.6902144444444,-6.80097766666667,8.65369522222222,13.8358366666667,-5.18214055555556,7.76673766666667,4.63447088888889,3.13226685555556,0.321701844444444,0.920568611111111,-0.598866822222222,0.6370266125,0.205424322222222,0.429136575,2.31864472222222,3.21255622222222,-0.893911366666667,-73.60078,40.715959,1535,1101,38,630,28,37400,54289,54289,50,62,96,23,34752,0.788906838987614
"Hood College",699,36,64,710,399,13960,6040,450,690,82,88,14.4,34,12434,72,0,1,1,0,0,1309.66666666667,66.6022111111111,55.72776,10.8744497777778,7.512749,10.5614355555556,-3.04868674444444,12.60487,21.17661,-8.57173944444444,2.933503,5.074038,-2.140535,0.0896826444444444,0.300116922222222,-0.210434322222222,0.088288175,0.0643276777777778,0.02430265625,4.515289625,3.10584211111111,1.27662985,-77.419282,39.421908,317,212,0,580,25,33280,48830,48830,55,66,98,27,39225,0.80829756795422
"Hope College",1712,37,69,2505,208,12275,4341,465,1100,72,81,12.5,40,9284,72,0,1,0,1,0,3187.22222222222,85.4851433333333,52.4858511111111,32.9992944444444,6.377718,18.6902144444444,-12.3124955555556,2.51928744444444,13.8358366666667,-11.3165477777778,1.91357511111111,4.63447088888889,-2.72089566666667,0.1006901,0.920568611111111,-0.819878566666667,0.0077906875,0.205424322222222,-0.20009935,1.8613315,3.21255622222222,-1.4539650875,-86.105376,42.788052,671,0,0,680,29,28720,40050,40050,68,78,94,21,46375,0.866238317757009
"Houghton College",949,30,70,1210,26,9990,3550,500,1500,85,90,15,24,8187,67,0,1,1,0,0,1105.77777777778,82.1750477777778,78.4841611111111,3.69088518888889,1.57707611111111,4.94554444444444,-3.36846844444444,2.77358277777778,8.85253111111111,-6.07894888888889,1.84754598888889,3.49275477777778,-1.64520883333333,0.376958344444444,0.323245644444444,0.0537127,0.0608018875,0.0334778666666667,0.0318932,2.68128013333333,2.31239777777778,0.3688821,-78.156882,42.426841,347,11,0,605,28,27728,39590,39590,65,73,100,44,36659,0.828240252897787
"Huntingdon College",608,26,47,538,126,8080,3920,500,1100,63,72,11.4,9,7703,44,0,1,1,0,0,1113.55555555556,60.4966966666667,55.0936177777778,5.4030788,2.68113733333333,4.54517555555556,-1.86403828888889,19.3659522222222,35.4855122222222,-16.1195622222222,0.557997588888889,1.1921053,-0.634107588888889,0.652021611111111,0.3454778,0.306543822222222,0.1682232375,0.0518904555555556,0.1151553125,2.954379,1.70092711111111,1.1798865625,-86.285313,32.350939,217,0,0,540,24,23500,33885,33885,30,43,100,48,41486,0.855263157894737
"Illinois College",894,28,63,909,28,8050,3850,600,1000,75,75,15.6,30,7348,52,0,1,0,0,1,928,74.9043811111111,73.6818666666667,1.22251386666667,6.36512122222222,4.40726044444444,1.95786093333333,9.62811188888889,16.0859177777778,-6.45780644444444,0.734271422222222,2.03168311111111,-1.29741177777778,0.2432679,0.199337611111111,0.0439302888888889,0.10641505,0.0535729666666667,0.0555248625,3.16977188888889,2.38119488888889,0.788577177777778,-90.246256,39.730827,205,0,0,580,25,27800,39040,39040,56,64,100,36,135452,0.880313199105145
"Illinois Institute of Technology",1756,42,77,1911,626,14550,4620,500,700,80,88,12.3,26,12851,56,0,1,0,1,0,2777.11111111111,38.0427333333333,52.4858511111111,-14.443117,13.0707518888889,18.6902144444444,-5.61946244444444,5.97722833333333,13.8358366666667,-7.85860755555556,12.0995588888889,4.63447088888889,7.46508544444444,0.392490555555556,0.920568611111111,-0.528078055555556,0.400248225,0.205424322222222,0.1923582125,1.3059570625,3.21255622222222,-2.00933945,-87.628346,41.833801,612,1574,98,740,30,40117,54677,54677,32,63,100,34,28531,0.774487471526196
"Illinois Wesleyan University",3050,55,86,1818,23,14360,4090,400,650,77,92,12.9,34,9605,83,0,1,0,1,0,1928.77777777778,72.5577366666667,52.4858511111111,20.0718866666667,5.68996655555556,18.6902144444444,-13.0002477777778,4.702234,13.8358366666667,-9.13360166666667,4.71205433333333,4.63447088888889,0.0775833888888889,0.268548488888889,0.920568611111111,-0.652020155555556,0.04663605,0.205424322222222,-0.1612539875,1.4802317125,3.21255622222222,-1.835064525,-88.990622,40.491522,482,0,0,740,30,39316,50352,50352,72,78,99,22,116710,0.44
"Indiana Wesleyan University",735,20,48,2448,707,9210,3782,700,1000,49,51,39.8,15,6562,34,0,1,1,0,0,10555.8333333333,77.260445,76.18413,1.07631083333333,2.67424966666667,5.37730833333333,-2.703059,16.9172166666667,11.5161583333333,5.40105933333333,0.691241966666667,2.2205425,-1.52930056666667,0.376786733333333,0.248766166666667,0.128020583333333,0.1084429,0.0401278333333333,0.06762506,1.44866252,2.3594965,-0.98331694,-85.661991,40.518495,2781,1881,19,590,27,23628,34588,34588,55,71,80,43,7844,0.575510204081633
"Iona College",4892,13,33,3906,1446,10690,6790,570,1150,66,83,16,14,8107,66,0,1,1,0,0,3115.33333333333,60.9034366666667,44.0763666666667,16.8270711111111,18.6710033333333,20.0699477777778,-1.3989438,7.38711733333333,16.8488022222222,-9.46168433333333,1.95779411111111,6.88514955555556,-4.92735522222222,0.195992288888889,0.296003433333333,-0.100011144444444,0.1260772125,0.0541991777777778,0.070587175,1.4393695875,2.85030088888889,-1.512023625,-73.785635,40.927107,666,357,0,560,24,32770,49295,49295,53,63,98,31,18893,0.721586263286999
"John Brown University",605,24,53,961,99,6398,3672,400,1350,68,68,13.3,19,8118,75,0,1,0,1,0,1695.55555555556,78.1416644444444,52.4858511111111,25.6558155555556,4.90194233333333,18.6902144444444,-13.7882711111111,2.68495922222222,13.8358366666667,-11.1508771111111,1.17815525555556,4.63447088888889,-3.45631555555556,1.52536064444444,0.920568611111111,0.604791944444444,0.0444899375,0.205424322222222,-0.1634000875,3.19605477777778,3.21255622222222,-0.0165016111111111,-94.559088,36.191077,466,150,0,640,28,22734,34776,34776,55,65,99,31,38304,0.669421487603306
"John Carroll University",2421,27,57,3168,392,11700,5550,600,450,89,90,14.5,28,7738,89,0,1,0,1,0,2978.88888888889,83.4481155555556,52.4858511111111,30.9622666666667,3.60997122222222,18.6902144444444,-15.0802444444444,4.76362444444444,13.8358366666667,-9.07221166666667,1.88561422222222,4.63447088888889,-2.74885655555556,0.1275728,0.920568611111111,-0.792995877777778,0.0128201125,0.205424322222222,-0.195069925,1.943153625,3.21255622222222,-1.3721428375,-81.533103,41.488978,623,245,0,600,27,34480,48310,48310,65,75,100,26,51044,0.871127633209418
"Johns Hopkins University",8474,75,94,3566,1569,18800,6740,500,1040,96,97,3.3,38,56233,90,0,1,0,1,0,5829.22222222222,45.5576633333333,52.4858511111111,-6.92818577777778,10.3441591111111,18.6902144444444,-8.34605522222222,5.90044522222222,13.8358366666667,-7.93539088888889,20.9922233333333,4.63447088888889,16.3577522222222,0.166294088888889,0.920568611111111,-0.754274555555556,0.136017975,0.205424322222222,-0.0718720375,4.359224875,3.21255622222222,1.0439285375,-76.620799,39.32838,1691,4439,530,770,34,45470,61502,61502,87,93,61,15,138661,0.406655652584376
"Judson College",313,10,30,552,67,9414,4554,500,1700,34,55,10.6,30,7840,56,0,1,1,0,0,336.888888888889,76.5152822222222,58.8298911111111,17.68539,1.56481983333333,5.02768977777778,-3.46287044444444,16.1410866666667,30.4956055555556,-14.3545187777778,1.16833231111111,1.35838544444444,-0.190053155555556,0.532921466666667,0.568331833333333,-0.0354104333333333,0.0335120625,0.0742348666666667,-0.0380201,1.0471812,1.98227255555556,-1.0096052375,-87.316127,32.630526,38,0,0,600,24,15630,28840,28840,38,41,100,64,44004,0.728434504792332
"Kansas Wesleyan University",589,16,40,474,258,8400,3250,500,1400,63,55,12.4,14,6535,68,0,1,1,0,0,699.444444444444,71.1163644444444,74.6463677777778,-3.53000514444444,12.5685493333333,9.73919088888889,2.82935892222222,9.70973644444445,5.37387044444444,4.3358658,0.955463022222222,3.006192,-2.05072917777778,0.891709688888889,1.39547466666667,-0.503765,0.4332531375,0.137036811111111,0.2948835375,1.677328875,3.52624433333333,-1.92246255,-97.609476,38.813923,182,16,0,520,24,23800,36400,36400,31,43,99,33,34444,0.976230899830221
"Kentucky Wesleyan College",584,20,49,662,121,8000,4150,500,1300,57,65,11.3,32,7058,62,0,1,1,0,0,718.666666666667,73.3336777777778,74.6573833333333,-1.32370986666667,1.57072488888889,5.15365522222222,-3.58293055555556,12.76354,13.6228522222222,-0.859313222222222,0.548196588888889,2.19319166666667,-1.64499511111111,0.342660666666667,0.257309877777778,0.0853508111111111,0,0.131814455555556,-0.125828975,0.12718025,2.33973177777778,-2.326255625,-87.121984,37.744667,139,0,0,555,25,21200,32190,32190,25,38,100,48,47948,0.851027397260274
"Kenyon College",2212,44,75,1445,1,19240,3690,750,480,95,95,11.1,46,14067,88,0,1,0,1,0,1658.88888888889,75.70701,52.4858511111111,23.2211633333333,5.26540566666667,18.6902144444444,-13.4248077777778,3.475737,13.8358366666667,-10.3600993333333,5.28286644444444,4.63447088888889,0.648395366666667,0.531903388888889,0.920568611111111,-0.3886653,0,0.205424322222222,-0.2078900375,3.020601475,3.21255622222222,-0.2946948875,-82.397977,40.374408,414,0,0,690,32,45640,60070,60070,86,89,64,10,106676,0.695298372513562
